timestamp_idx,sensor_ch1,sensor_ch2,sensor_ch3,sensor_ch4,target
331,60.27179581837443,36.53904832590551,58.81591654736086,17.88041176924427,50.85082006862117
332,59.39878373985941,36.3435253626328,57.526721776915515,16.699895664901373,52.12623163195075
333,59.773840978066104,36.39738993179429,58.06425188879158,18.378160742067067,52.47667983188311
334,61.69320867314455,34.97542066610561,59.716568385141834,18.959304095120768,53.64346819353803
335,61.44326860372753,36.078347929566085,58.1857961520899,18.443029228130797,54.06443483061602
336,63.0488597226034,35.99130207592661,60.2202787199845,17.573022872322703,56.66435448020472
337,65.0823905854801,38.06044916729701,60.91213313750788,17.758949230381504,58.42311702866333
338,66.89573861637496,40.04539225420521,64.541067771823,18.01117463820758,62.244946214892394
339,67.17317406622331,39.792371619233364,64.59072169190271,18.904193175946826,62.725280161278654
340,64.89462789011556,38.30254456440626,62.02455039694051,19.62970782313693,61.02637535017844
341,67.86603534681954,37.57358244398103,62.86306684937694,19.751248001879247,62.72336545820239
342,67.73652895850535,40.05319182985492,63.76577705463144,19.25046286251635,63.47493970702999
343,67.89907437455243,40.195734265107035,66.7456043251039,18.403182687725195,64.61829413957346
344,68.64932093729196,40.412733722927676,65.41654043550352,19.623455004585118,63.65953896838591
345,64.27237216010002,41.22045746075991,61.07137362100426,19.41774541375743,59.968730363999114
346,64.84501281531834,38.31402623140205,60.819582369850885,20.401729374508285,59.92802374994703
347,64.98211829429324,39.74647937762573,63.80639678093268,20.882890361363486,60.356647652098346
348,61.685187675863055,38.44845713203085,58.47000916615771,19.272843337819285,56.23853772081018
349,63.609480622175724,36.32125823793739,62.15092192721616,20.3558249351772,56.594291710931515
350,61.430534439191774,38.548788804121806,61.088061555639435,19.26816238455579,54.764062221247144
351,60.96522625569521,35.62980700757417,60.72607682451185,18.356634587651573,53.424855062420505
352,58.788626143552435,36.89088911767312,55.4221169796492,19.426313114879683,50.86777923976538
353,59.64224484317662,35.355218233112474,56.716742296722515,17.76913349407798,50.406615440999566
354,59.62129193326524,35.66739291397143,56.88793914050628,18.180033644771736,50.55050937727478
355,58.77497677699906,37.043396045678556,56.32449161229928,18.784685424452192,51.75641643762888
356,59.02166238036972,34.76722010996366,56.79283785135715,17.607720967058963,49.59477263777526
357,59.531663582841354,37.06123596464109,56.139208939549015,18.18875916727906,52.05949399403895
358,59.05786389965705,35.53865299032233,58.414592984310374,17.600614966706882,51.293952726646125
359,60.5632070182964,34.41310518381805,58.773554478295054,18.65654518996805,53.39532667448037
360,61.41190608055879,36.3938598757737,61.89625025800586,17.066930721356,55.493240384171195
361,62.79541134377803,35.98614748808026,61.06892569380413,17.767891719190892,55.91806721596059
362,64.18306465335563,37.07584212801601,64.33172280589002,18.149832650211433,59.59013158649862
363,62.754115578375135,38.82746543202577,60.20273582849261,17.437608196432272,58.74090671660059
364,64.11909258481816,38.096935017945185,62.859689782503054,19.132313121184943,59.52226910648442
365,65.91603925072668,37.97372139068749,63.04022528277576,19.72657050181096,62.24839967356017
366,63.61359794501035,40.33954766647313,59.17598740031826,18.416196512998635,61.302983492805105
367,63.18069745810413,39.09416497342311,60.73081810637368,19.875452115472605,61.09514670391648
368,63.58379497753374,39.05745988011311,61.86383391195363,20.499172517419662,60.70937391861257
369,63.3647657489177,38.57380771222083,60.656503616213456,19.54198442889903,59.4843737671059
370,61.47471227643704,39.109602419019176,56.582141762016334,20.323839342867444,57.9831274610622
371,61.595970086564726,35.38018862348297,58.13077861493729,19.366552748025235,56.59250155609486
372,59.85444052026077,36.70325681303606,55.43146221647502,19.54075967195757,54.54535006596979
373,58.56792513662039,35.219060107097725,54.07273958557811,17.359944253730493,51.15299700650572
374,57.07741236455728,35.23613577087414,54.52982296045559,18.64255362617157,50.48043929485659
375,57.78297730832308,33.78928804337698,57.17391025868654,17.84783153721085,50.34627800121912
376,54.37384735110118,34.53686011143406,51.41777383243803,17.625407955381927,46.091192575194675
377,51.934512762711506,34.13004831482395,45.9568982805188,16.499650844754687,44.38451846732536
378,55.16425436151715,31.024931820490597,53.55821995322288,17.333394982800066,47.471086128820026
379,52.99685890395263,33.429586470662464,50.02903730051903,17.030124764530907,45.658315933765145
380,53.72066817410032,31.612299878432186,54.335080357818036,14.845728750878198,46.83424332659882
381,55.31737222739115,32.29297153482566,51.71509256343563,15.97888705966914,47.257621814301984
382,52.99444459570783,33.19523668078354,49.84642571941695,16.08872662862098,46.49734194684253
383,54.07169535534334,32.155326010203225,54.07092723898418,14.845541609886986,48.395363649251074
384,54.52107552518694,33.37526324164374,52.61515934318269,16.7003236038724,49.05826764011813
385,56.12940657466703,34.03056051319483,54.41903937254221,15.8386214762247,51.03611100511325
386,58.096350385140674,33.92534001032755,56.28298578246643,17.341754924261824,54.34970212317275
387,58.78066153387282,35.32944773991288,56.800946991070944,16.768546152020477,55.83370061731942
388,58.94298862390153,34.347705312975236,57.92563565982598,17.292412112289725,55.192697302597125
389,57.43169325102572,35.29549178040842,53.82845160639617,17.466266949337545,55.198588056992506
390,56.45271038954445,35.2112475225223,54.712423753134246,17.23072673323069,54.411806887675816
391,58.467176492635225,34.56440114446039,54.68724771311546,18.016164155664235,55.40965631395766
392,57.33232558149944,35.249593681817174,55.0929947924703,17.37434590309886,54.82525997516968
393,57.42358836085544,35.10851051655402,55.0793909823485,17.780478014479396,54.656768910933366
394,56.638713219775994,34.846766383708314,53.28819760441733,17.127947902355345,52.685179937051124
395,54.916776313454285,34.94347293847305,51.895520070365144,17.7015516795562,51.57222735325627
396,54.315704472364715,33.18155311363826,51.15917593818368,17.88470305324808,49.28733008311534
397,52.56792331475816,32.304864030961994,48.8735207730909,17.801755215131692,47.06593554372625
398,51.72885554120502,31.809426994401313,48.92651816174912,17.548998995186835,45.03082810502278
399,49.497152144078115,28.69283782404079,46.59466108083143,15.770712356825667,43.210440032892926
400,49.22492386822199,30.004599875554906,47.45542564855632,15.215138871526364,42.26327716389053
401,49.047270729482534,26.61622406076137,46.83013265809165,13.849251357772836,40.71817548417065
402,49.38770809814121,28.049591711765185,48.89978546065264,15.332521221051671,40.61784787123009
403,48.17037106425247,29.99403973963751,44.389054499733376,13.557073497515374,40.00778721330894
404,49.353394220382384,29.28424610836492,46.83082072241568,14.0759241857063,42.25659313836047
405,49.078664688740425,28.682093508117482,46.6720361333833,14.435541345265191,41.94404697359528
406,49.9402800061808,28.8775171797411,49.96750521017032,15.02555670084699,42.67256200171703
407,51.745435107081754,31.060600794599786,50.06662974539809,13.728694365233471,46.31978100670815
408,49.860157553628866,30.660036958990908,47.314093717705,15.018233381059,44.82084054398221
409,51.50286806124547,31.710430782099706,49.717732689938344,16.959019608869827,48.38612739237321
410,52.20169836204773,30.900184954206203,47.75333323597916,15.513244052781229,47.928977880457815
411,52.107627692739314,31.64744795873365,49.81841374022462,16.146769458878726,49.35008161449246
412,54.33682753447959,32.55807613444247,54.57797960096423,15.203662592655322,52.55935228768004
413,56.11165642086054,32.70691821364249,54.41003622725885,14.918617318823417,52.69080364529702
414,55.170620548344665,32.86511866796368,53.14019299383133,15.977678385706126,52.174228907981345
415,55.48352807446511,33.014590367651365,54.03215159786823,15.80701148627187,52.83280088439695
416,55.95150332827265,33.261628255727,54.9118789836136,15.709057045774331,53.51918425331851
417,55.54012778776121,32.47910867520234,51.259549843764674,17.368475154823507,50.958435697929495
418,53.31043548500559,33.11941101558406,48.70596639762385,16.767245386876386,48.67494156544587
419,53.7737571364607,31.392507615805403,52.223855066734046,16.42939812790816,49.580659277939056
420,51.49212665843408,33.00374048762637,47.73120392079334,16.405194325193907,46.532456535899485
421,49.55222066224372,30.922965494408654,48.667908911592896,15.609818266680984,44.37499344666347
422,48.86517306753302,29.505095798028172,46.457960093966086,16.98414558493285,41.84571664949139
423,47.195050893436125,29.23415829602175,42.618960870858906,15.44531418785672,39.975286527746434
424,47.2059487475527,28.49552815078661,43.7273105365358,15.017894868026453,39.79702455345325
425,47.400314694136284,28.817020608283446,42.05395816609347,14.519076999088368,39.775374312624955
426,48.49908963410583,27.640419033546262,46.86178930276899,14.07668763002728,39.93608206755599
427,49.63558574198624,28.266183674366477,48.03016846791963,13.705053221340792,42.20509757027012
428,47.024707228982194,30.665094817513765,43.65425549603485,12.831334985589567,39.785512434067925
429,49.53721703135515,27.884954839625532,49.58533334861165,14.002310886650038,41.98852648160033
430,49.04333982033301,28.588856544735588,48.854688970325405,15.360795754753498,43.67402301907649
431,51.64348511696329,29.78105405970629,49.8552944084461,13.29941240145837,45.38633183910298
432,52.20213127399532,31.356786915004122,47.538210361820504,14.277190839850478,46.16745050334224
433,51.6755626000303,30.096706558591826,50.712730393190334,14.917403311348396,47.19997024708289
434,55.54611916507736,31.18892293238906,54.84620609934749,14.60038945447237,51.73555341634312
435,54.99635701733945,33.91613797298911,52.80044311580003,14.590790949556162,52.54660937205455
436,55.8665299565522,33.29732337176868,54.89868229832491,15.798093413062265,52.671687412496084
437,55.901766435499894,34.02550316094044,52.07412474247045,17.15159835119243,53.16507952347307
438,56.63289634603624,32.417644582827336,57.40292424553472,16.07182422768446,54.1745872335755
439,57.76579168383303,34.2445699316187,54.469808744181904,17.091975605720087,54.16408355441942
440,56.94349417139255,34.41737920272346,55.4643088372227,16.720025904093905,54.13205888939555
441,57.027341658722875,33.779864375855816,52.8960470068291,17.5108214453048,53.1019034618
442,56.440712689532425,34.9128494827695,52.64739780960705,17.161046707854762,53.00990016177233
443,56.64992595699144,35.04784722225884,55.78041463555659,16.65594403126576,53.041164124874456
444,54.1727852361245,35.42545161787515,50.52408184859831,17.1417524992175,49.368415023886705
445,52.2311247037297,33.55551743887942,50.26304979508323,17.757833502584248,47.12717718556579
446,54.04398201012661,31.25088747693367,52.63676988784157,17.810277795509016,47.53778515629043
447,52.05586016754924,32.70856533649704,49.25765627926006,17.09246072249081,44.98736244480172
448,53.110490829439634,31.846974397956938,52.63041962606401,15.691380645027412,45.900803588337844
449,52.228793410114775,31.96323685710335,49.605266759714105,16.76366464342224,44.35905685592163
450,51.83167629597373,31.4418873963981,47.484370867533066,15.97078346545732,42.95765759808933
451,52.70582841865184,31.758008283085182,49.579902678806086,16.37396278661752,44.05749767336742
452,54.96952377442378,31.576070934370357,53.994430230002415,16.15635508338237,47.49755785852395
453,55.99659997062141,32.398284715555334,54.71121700615856,15.476740826430184,48.00817180072075
454,55.0860949142564,33.266381529704155,50.91629138494349,14.883963443749806,48.51479358435225
455,56.41318109718932,33.55878525074083,53.40309219304101,16.970888785784943,49.618658175338574
456,58.63859361977214,33.850303291273555,56.12812540817445,16.761520130208208,52.52176749248955
457,58.02823389750232,35.45532415335795,55.01318750272252,15.922149677622356,54.218362159881956
458,60.44977450938499,35.35300373226314,56.74743161203487,16.568241897027423,54.80840551414949
459,61.198812944069175,35.96999153531291,58.296533589014466,18.11359922286389,56.03348366632749
460,62.45489917149037,37.324286297345346,59.14183190453887,17.536663450565122,59.248139477910016
461,61.988596139272566,37.776013585660934,60.201749844577016,17.72896505799689,58.62472154622032
462,61.65043250669104,36.205307214034356,60.4693416956038,19.362584078829155,58.706581982506385
463,61.312458229099256,38.14410333696362,58.14233599042707,18.364363219638562,58.16918200932941
464,62.149828157253125,36.38687914245401,59.554594376677265,17.70357692813976,58.404411991343174
465,62.45350317253003,35.96582061980373,60.725784733561476,19.17774490600594,57.7254814494858
466,62.07010427658445,36.63606693584897,58.84980822861505,18.38866703725395,57.044730524553664
467,63.613888592980075,36.425226437408014,60.39037723801195,18.23108182707223,57.63706065660793
468,62.02363990760153,38.21007181071407,58.01607371412534,18.77365249020896,55.451267045723846
469,59.19436601896599,36.99510354012393,55.47342200994386,18.311902529044765,52.49508957628295
470,59.8109946733273,35.247154037267116,56.27816343333518,19.34972787482624,51.99655760519419
471,58.496448072589665,36.382358376382356,55.8372658074301,18.36794714040442,50.33145136406321
472,58.24892171738691,35.36976913250796,56.62645721640155,17.654926170251915,50.01681895599866
473,58.5808665144973,35.20219132694757,54.311645325659846,18.244946278217995,49.69953513937094
474,59.13635729079829,35.476382674561336,56.80323013259265,17.792433634163498,50.15120836690821
475,58.567918608871146,35.97472210888076,55.62769053277346,17.987365567265165,49.967184875047934
476,60.61974991759656,33.45438849190073,59.77175492699973,18.015764178253082,51.49409186278713
477,59.293859184718755,36.08029934874636,56.70498476043965,18.009469555890472,51.16377122988446
478,61.509579468807594,33.83214745923967,58.53431724295528,16.322631253479845,53.08909182904815
479,65.29913884520026,36.93459562272279,62.0702612065226,18.073985303404534,57.89293080815526
480,64.18750835563633,39.175776929340685,61.390007545729276,16.902064837171963,57.58250505338563
481,66.65450256596307,39.34893083321354,65.48036784956489,18.563888601267994,61.10344921403176
482,66.49272934256963,40.94280905375474,60.75712674433006,20.691151118240544,61.12993927038398
483,68.01895168838179,40.057857644143674,66.01447086416256,19.41257902733615,63.475049229079005
484,68.21868152355385,40.41108215111156,67.12553137416518,20.68254903644005,65.10699256254237
485,68.69909778601024,41.3193378041689,65.72755117009727,20.563159855693986,65.0992837042209
486,68.41333798055079,40.79712456174669,66.437398747194,20.25454203260547,63.8720330420939
487,69.66618912248052,41.04688866717579,66.33698858302894,21.828591461670534,65.72219331875654
488,68.15623584616397,42.58862252705693,64.60879456544173,20.209542635007608,65.01192594079599
489,69.20108175565764,40.44752443090684,64.91719211245666,20.68548894474792,63.79730778262761
490,68.947464830937,42.16519196478858,63.0576690411063,20.894908391081973,63.82213205529346
491,67.41061534217957,41.91039999351604,65.25989737467938,20.047999847881773,61.76660649360023
492,65.8605333417613,39.68253575160308,61.97763179620299,21.20706293759262,58.60849046960035
493,65.69462518998847,40.2954353076307,62.16874269092976,21.378352027911884,58.80165430236936
494,64.08744318496302,39.97562819029029,59.250949841915286,20.00081529281333,55.50844318685982
495,64.6143033128775,38.53400662087594,60.43159768340197,20.777275078482717,55.79019483722373
496,61.31350194115012,38.15872322130438,58.10410780074484,19.94033143984881,53.764567561069676
497,62.502170110748565,36.10073634982961,59.686816960003654,19.10091904551847,52.0761023251354
498,60.793683390148765,37.071172004926716,58.577516463801466,20.431354164291882,51.63708360778493
499,61.49920117724953,36.91028560472282,59.57797327358582,18.24748699963582,52.14923602327437
